"N200_latencies","N200_amplitudes","RT","accuracy","condition","EEG_session","experiment","session","subject","spf"
0.247,1.6147,0.617,0,0,22,1,2,8,"high"
0.157,2.2077,0.738,0,2,22,1,2,8,"low"
0.175,2.0675,0.532,1,1,22,1,2,8,"low"
0.152,0.5198,0.68,1,2,22,1,2,8,"low"
0.166,-1.4031,1.027,1,1,22,1,2,8,"low"
0.255,-0.2569,0.506,1,1,22,1,2,8,"low"
0.16,1.097,0.848,0,2,22,1,2,8,"high"
0.155,1.4305,0.487,0,2,22,1,2,8,"high"
0.154,1.8322,0.703,1,2,22,1,2,8,"high"
0.254,0.8283,0.711,1,1,22,1,2,8,"low"
0.159,1.4067,0.93,1,1,22,1,2,8,"low"
0.169,0.435,0.44,1,2,22,1,2,8,"low"
0.251,2.2978,0.702,0,0,22,1,2,8,"high"
0.253,1.5887,0.694,0,0,22,1,2,8,"low"
0.152,1.5978,0.808,0,2,22,1,2,8,"high"
0.193,2.4347,0.531,1,0,22,1,2,8,"low"
0.186,1.3167,0.732,1,1,22,1,2,8,"low"
0.176,-0.5302,0.736,1,0,22,1,2,8,"high"
0.241,0.2625,0.218,0,0,22,1,2,8,"high"
0.167,2.0212,0.597,1,0,22,1,2,8,"low"
0.183,1.6358,0.464,1,1,22,1,2,8,"low"
0.163,2.3592,0.615,1,2,22,1,2,8,"low"
0.159,1.8176,0.691,1,1,22,1,2,8,"low"
0.22,1.4592,0.793,0,0,22,1,2,8,"low"
0.153,2.3354,0.61,1,2,22,1,2,8,"low"
0.252,4.2022,0.711,1,0,22,1,2,8,"high"
0.161,1.3827,0.671,1,2,22,1,2,8,"low"
0.172,4.9363,0.655,1,1,22,1,2,8,"low"
0.221,1.7989,0.587,1,0,22,1,2,8,"low"
0.154,0.299,0.778,0,2,22,1,2,8,"high"
0.211,-2.5302,0.435,1,1,22,1,2,8,"low"
0.186,2.1117,0.604,0,1,22,1,2,8,"high"
0.265,-0.4214,0.763,0,0,22,1,2,8,"high"
0.155,1.2363,0.611,1,2,22,1,2,8,"high"
0.19,-0.2056,0.492,1,1,22,1,2,8,"high"
0.158,0.5025,0.832,1,2,22,1,2,8,"low"
0.23,3.4998,0.926,0,0,22,1,2,8,"high"
0.16,-0.8675,0.747,0,1,22,1,2,8,"high"
0.21,0.7451,0.856,1,2,22,1,2,8,"low"
0.217,2.6454,1.018,1,0,22,1,2,8,"low"
0.175,2.6517,1.119,1,1,22,1,2,8,"high"
0.159,1.8,0.558,0,1,22,1,2,8,"high"
0.176,1.0254,0.687,1,0,22,1,2,8,"low"
0.26,2.1123,0.619,1,1,22,1,2,8,"low"
0.239,1.2871,0.533,1,2,22,1,2,8,"low"
0.185,0.2374,0.636,0,1,22,1,2,8,"high"
0.161,1.5731,0.46,0,1,22,1,2,8,"high"
0.168,0.9515,0.695,0,0,22,1,2,8,"low"
0.252,1.909,0.493,1,2,22,1,2,8,"low"
0.239,3.1999,0.625,1,0,22,1,2,8,"low"
0.166,2.1737,0.505,0,1,22,1,2,8,"high"
0.208,1.7832,0.591,0,0,22,1,2,8,"high"
0.161,1.5516,0.545,1,2,22,1,2,8,"low"
0.253,1.9756,0.642,1,0,22,1,2,8,"low"
0.239,3.2657,0.6,0,0,22,1,2,8,"low"
0.22,2.9986,0.457,0,0,22,1,2,8,"high"
0.204,2.4629,0.439,0,1,22,1,2,8,"high"
0.257,2.1288,0.702,1,0,22,1,2,8,"high"
0.152,3.6196,0.44,0,1,22,1,2,8,"low"
0.165,2.0514,0.564,1,1,22,1,2,8,"low"
0.196,3.0548,0.58,1,1,22,1,2,8,"low"
0.21,4.6197,0.805,0,0,22,1,2,8,"high"
0.164,6.7136,0.412,0,0,22,1,2,8,"high"
0.157,0.0883,0.495,0,2,22,1,2,8,"low"
0.229,-1.2679,0.562,0,0,22,1,2,8,"high"
0.213,3.552,0.594,1,1,22,1,2,8,"low"
0.165,0.6464,0.598,1,2,22,1,2,8,"high"
0.179,1.7402,0.609,0,1,22,1,2,8,"high"
0.267,2.5895,0.378,1,2,22,1,2,8,"high"
0.156,2.0709,0.589,1,0,22,1,2,8,"low"
0.151,7.4933,0.741,0,0,22,1,2,8,"low"
0.176,5.2484,0.636,1,0,22,1,2,8,"low"
0.24,9.4054,0.51,1,0,22,1,2,8,"high"
0.164,4.1169,0.557,1,1,22,1,2,8,"low"
0.173,4.1166,0.478,0,1,22,1,2,8,"high"
0.259,-0.5763,0.581,0,0,22,1,2,8,"high"
0.18,0.3975,0.654,1,1,22,1,2,8,"low"
0.221,-0.6003,1.24,1,0,22,1,2,8,"low"
0.171,2.971,0.555,1,0,22,1,2,8,"low"
0.198,3.1292,0.704,1,0,22,1,2,8,"low"
0.228,3.6884,0.644,1,1,22,1,2,8,"low"
0.181,1.1084,0.639,0,1,22,1,2,8,"low"
0.152,3.2951,0.667,1,1,22,1,2,8,"low"
0.154,1.3673,0.701,1,2,22,1,2,8,"low"
0.164,-0.4778,0.87,1,2,22,1,2,8,"low"
0.184,1.9332,0.485,1,1,22,1,2,8,"low"
0.252,4.3645,0.515,0,0,22,1,2,8,"high"
0.162,0.9999,0.544,1,2,22,1,2,8,"low"
0.201,2.2756,0.646,0,1,22,1,2,8,"high"
0.164,2.0508,0.49,1,2,22,1,2,8,"low"
0.245,0.7993,0.523,1,0,22,1,2,8,"low"
0.156,2.2322,0.542,1,0,22,1,2,8,"low"
0.16,1.8531,0.534,1,2,22,1,2,8,"low"
0.267,-0.4138,0.513,0,0,22,1,2,8,"high"
0.155,2.4088,0.634,1,2,22,1,2,8,"low"
0.159,3.1171,0.703,1,2,22,1,2,8,"high"
0.226,5.2597,0.845,1,0,22,1,2,8,"low"
0.209,5.8061,0.797,0,0,22,1,2,8,"high"
0.19,2.8673,0.619,1,0,22,1,2,8,"low"
0.226,2.1543,0.847,0,1,22,1,2,8,"low"
0.172,1.319,0.664,1,1,22,1,2,8,"low"
0.178,3.6257,1.049,0,1,22,1,2,8,"high"
0.229,3.3752,0.601,1,1,22,1,2,8,"low"
0.201,4.3384,0.684,0,1,22,1,2,8,"high"
0.222,10.1717,1.008,1,0,22,1,2,8,"low"
0.156,3.289,0.478,0,2,22,1,2,8,"high"
0.166,1.9487,0.627,1,1,22,1,2,8,"high"
0.167,1.1841,0.587,1,1,22,1,2,8,"low"
0.24,3.4476,0.542,0,0,22,1,2,8,"low"
0.162,2.6829,0.456,1,1,22,1,2,8,"low"
0.156,0.3892,0.583,0,2,22,1,2,8,"low"
0.168,3.1106,0.579,1,1,22,1,2,8,"high"
0.196,1.6384,0.6,0,1,22,1,2,8,"low"
0.269,4.9298,0.455,0,1,22,1,2,8,"high"
0.197,1.4885,0.498,1,1,22,1,2,8,"low"
0.158,2.023,0.884,0,2,22,1,2,8,"high"
0.226,4.4014,0.492,1,0,22,1,2,8,"low"
0.17,1.1509,0.723,0,2,22,1,2,8,"high"
0.243,-1.1317,0.635,0,0,22,1,2,8,"high"
0.204,1.7044,0.619,1,1,22,1,2,8,"low"
0.17,2.7469,0.705,1,0,22,1,2,8,"high"
0.18,2.0101,0.625,0,1,22,1,2,8,"high"
0.214,7.5255,0.682,0,0,22,1,2,8,"high"
0.181,1.4323,0.425,1,2,22,1,2,8,"low"
0.167,1.8018,0.451,1,1,22,1,2,8,"high"
0.254,5.3062,0.518,0,0,22,1,2,8,"low"
0.201,2.9971,0.738,1,1,22,1,2,8,"low"
0.153,1.9013,0.509,1,2,22,1,2,8,"low"
0.232,5.3802,0.649,0,0,22,1,2,8,"low"
0.161,1.4884,0.551,0,2,22,1,2,8,"high"
0.201,4.3195,0.773,0,0,22,1,2,8,"high"
0.221,6.5938,0.661,1,0,22,1,2,8,"high"
0.154,2.2314,0.466,1,0,22,1,2,8,"high"
0.156,3.8698,0.669,1,0,22,1,2,8,"low"
0.171,1.285,0.673,0,2,22,1,2,8,"high"
0.199,0.9371,0.736,0,0,22,1,2,8,"high"
0.154,0.5179,0.386,1,2,22,1,2,8,"low"
0.161,2.4783,0.41,1,1,22,1,2,8,"low"
0.192,0.1244,0.463,1,1,22,1,2,8,"low"
0.202,3.508,0.499,1,1,22,1,2,8,"low"
0.24,-0.2392,0.525,1,2,22,1,2,8,"low"
0.266,10.5463,0.643,0,0,22,1,2,8,"low"
0.154,1.4509,0.459,1,2,22,1,2,8,"low"
0.188,2.1574,0.67,0,1,22,1,2,8,"low"
0.181,4.7246,0.348,0,1,22,1,2,8,"high"
0.17,2.5528,0.408,0,2,22,1,2,8,"high"
0.258,5.8113,0.435,1,0,22,1,2,8,"high"
0.151,2.0696,0.455,1,2,22,1,2,8,"low"
0.154,0.9635,0.579,1,2,22,1,2,8,"low"
0.17,1.2847,0.507,1,1,22,1,2,8,"low"
0.175,2.3555,0.462,1,1,22,1,2,8,"low"
0.226,1.9067,0.474,1,1,22,1,2,8,"high"
0.217,4.4048,0.558,1,0,22,1,2,8,"low"
0.195,-1.4089,0.565,1,0,22,1,2,8,"high"
0.218,2.3149,0.973,0,1,22,1,2,8,"high"
0.191,1.2361,0.544,0,1,22,1,2,8,"high"
0.227,4.6527,0.159,0,0,22,1,2,8,"high"
0.177,3.2732,0.534,1,1,22,1,2,8,"low"
0.18,2.7942,0.672,0,1,22,1,2,8,"high"
0.27,4.1097,0.543,0,0,22,1,2,8,"low"
0.155,3.3182,0.498,1,0,22,1,2,8,"low"
0.249,1.4313,0.823,1,2,22,1,2,8,"low"
0.182,1.3558,0.512,1,1,22,1,2,8,"low"
0.151,0.3873,0.511,1,2,22,1,2,8,"low"
0.154,1.9532,0.504,1,1,22,1,2,8,"high"
0.247,6.1352,1.542,0,0,22,1,2,8,"high"
0.167,0.9922,0.5,1,2,22,1,2,8,"low"
0.156,1.1918,0.781,0,2,22,1,2,8,"high"
0.177,1.583,0.528,1,1,22,1,2,8,"high"
0.262,2.0019,0.546,0,0,22,1,2,8,"high"
0.169,3.2931,0.637,1,1,22,1,2,8,"high"
0.154,1.6378,1.573,0,0,23,1,1,9,"low"
0.205,0.1885,1.006,1,2,23,1,1,9,"high"
0.184,0.8925,0.765,1,2,23,1,1,9,"low"
0.22,1.9201,1.139,1,1,23,1,1,9,"low"
0.245,-0.1108,1.215,0,0,23,1,1,9,"high"
0.209,0.3461,1.673,0,0,23,1,1,9,"low"
0.204,1.213,0.962,1,1,23,1,1,9,"high"
0.168,0.483,2.035,1,0,23,1,1,9,"low"
0.269,0.1861,0.781,1,0,23,1,1,9,"low"
0.155,1.4884,0.834,0,1,23,1,1,9,"high"
0.166,1.1005,0.995,1,2,23,1,1,9,"low"
0.208,0.9459,1.311,1,2,23,1,1,9,"high"
0.222,-6.742,1.357,0,1,23,1,1,9,"high"
0.183,0.9739,0.811,0,1,23,1,1,9,"high"
0.231,1.0985,1.256,1,2,23,1,1,9,"low"
0.26,-0.2204,1.023,1,1,23,1,1,9,"high"
0.212,1.2915,0.832,1,1,23,1,1,9,"low"
0.16,1.2393,0.912,1,1,23,1,1,9,"low"
0.223,1.5311,1.074,1,2,23,1,1,9,"low"
0.159,0.9347,1.188,1,2,23,1,1,9,"high"
0.254,1.5839,0.57,1,0,23,1,1,9,"low"
0.177,0.3452,0.936,1,2,23,1,1,9,"low"
0.153,0.8636,0.778,1,2,23,1,1,9,"low"
0.154,1.9783,0.624,1,1,23,1,1,9,"low"
0.175,1.8924,0.438,1,1,23,1,1,9,"low"
0.17,1.6113,0.82,0,2,23,1,1,9,"high"
0.17,1.4117,1.161,1,1,23,1,1,9,"low"
0.191,1.3105,0.777,1,1,23,1,1,9,"high"
0.163,-0.9228,1.037,0,0,23,1,1,9,"high"
0.206,-0.9438,1.065,0,0,23,1,1,9,"high"
0.246,-0.6682,1.02,0,0,23,1,1,9,"high"
0.203,0.8776,0.611,1,2,23,1,1,9,"low"
0.224,2.7417,0.798,1,1,23,1,1,9,"low"
0.229,3.3578,0.537,1,0,23,1,1,9,"high"
0.181,3.8956,0.984,1,0,23,1,1,9,"low"
0.228,1.1503,1.074,1,0,23,1,1,9,"low"
0.169,1.1584,0.863,0,2,23,1,1,9,"high"
0.204,0.6826,1.146,1,2,23,1,1,9,"low"
0.245,2.9836,0.64,0,0,23,1,1,9,"high"
0.239,2.3826,0.647,0,0,23,1,1,9,"high"
0.21,0.2932,0.975,0,2,23,1,1,9,"high"
0.238,1.2423,0.729,0,0,23,1,1,9,"high"
0.231,1.3561,1.085,1,0,23,1,1,9,"low"
0.208,1.0779,1.014,0,1,23,1,1,9,"high"
0.208,1.349,1.113,0,1,23,1,1,9,"high"
0.221,1.0327,0.709,1,1,23,1,1,9,"low"
0.182,1.7749,0.836,1,2,23,1,1,9,"low"
0.225,2.4805,0.56,1,0,23,1,1,9,"low"
0.272,0.5619,1.199,0,1,23,1,1,9,"low"
0.21,0.5867,0.797,1,2,23,1,1,9,"low"
0.233,1.7595,1.271,1,0,23,1,1,9,"high"
0.205,0.8488,1.053,1,1,23,1,1,9,"high"
0.23,1.656,0.683,1,1,23,1,1,9,"high"
0.251,2.2447,0.966,1,0,23,1,1,9,"high"
0.163,2.3674,1.363,1,0,23,1,1,9,"high"
0.184,0.8634,0.856,1,1,23,1,1,9,"low"
0.179,1.923,0.791,1,1,23,1,1,9,"high"
0.165,0.395,0.681,1,1,23,1,1,9,"low"
0.273,1.5756,0.711,0,1,23,1,1,9,"high"
0.182,0.9152,0.699,1,1,23,1,1,9,"low"
0.228,2.3516,0.852,1,0,23,1,1,9,"low"
0.209,0.5662,0.903,1,0,23,1,1,9,"high"
0.222,2.2191,0.644,0,0,23,1,1,9,"high"
0.272,1.8065,1.033,1,0,23,1,1,9,"low"
0.196,1.4781,1.468,1,1,23,1,1,9,"low"
0.167,3.3636,0.967,0,0,23,1,1,9,"high"
0.266,1.0273,1.639,0,2,23,1,1,9,"high"
0.237,1.0639,1.163,1,2,23,1,1,9,"low"
0.157,1.8728,0.671,1,2,23,1,1,9,"high"
0.17,1.2022,0.727,0,2,23,1,1,9,"high"
0.161,1.704,0.59,0,1,23,1,1,9,"low"
0.239,2.3916,0.774,0,0,23,1,1,9,"low"
0.167,1.3224,1.332,1,2,23,1,1,9,"high"
0.157,1.5499,0.724,1,2,23,1,1,9,"low"
0.2,0.2391,1.073,0,1,23,1,1,9,"high"
0.229,2.5442,1.278,1,1,23,1,1,9,"low"
0.175,0.4627,0.953,1,1,23,1,1,9,"low"
0.226,1.738,1.24,1,0,23,1,1,9,"low"
0.215,1.8479,1.751,0,2,23,1,1,9,"low"
0.154,1.4097,1.117,1,2,23,1,1,9,"low"
0.164,1.5009,0.973,1,0,23,1,1,9,"low"
0.246,5.134,1.144,1,0,23,1,1,9,"high"
0.25,-0.0756,0.998,0,1,23,1,1,9,"high"
0.21,2.3958,0.771,0,2,23,1,1,9,"high"
0.211,2.3787,1.591,1,0,23,1,1,9,"high"
0.172,1.6557,0.803,1,1,23,1,1,9,"low"
0.208,2.5581,1.013,0,0,23,1,1,9,"low"
0.222,0.7187,0.686,0,0,23,1,1,9,"high"
0.188,2.336,0.801,0,1,23,1,1,9,"high"
0.209,3.7083,0.973,0,1,23,1,1,9,"high"
0.221,1.1886,1.341,0,0,23,1,1,9,"high"
0.24,1.1189,0.966,1,0,23,1,1,9,"high"
0.16,0.9834,1.128,0,0,23,1,1,9,"high"
0.199,2.7939,0.744,1,0,23,1,1,9,"high"
0.178,0.6546,1.41,1,1,23,1,1,9,"high"
0.191,0.5385,1.068,1,2,23,1,1,9,"high"
0.239,3.1749,1.148,0,0,23,1,1,9,"high"
0.199,1.4962,1.625,0,1,23,1,1,9,"high"
0.253,1.9118,1.403,0,0,23,1,1,9,"high"
0.218,2.3536,0.931,1,0,23,1,1,9,"low"
0.247,4.3577,1.135,1,0,23,1,1,9,"low"
0.227,1.7407,0.908,0,1,23,1,1,9,"low"
0.201,1.5679,1.556,1,1,23,1,1,9,"low"
0.152,1.6833,1.137,1,1,23,1,1,9,"low"
0.22,2.0895,0.879,1,0,23,1,1,9,"low"
0.199,1.2249,1.101,0,1,23,1,1,9,"high"
0.23,-2.286,1.205,1,1,23,1,1,9,"low"
0.212,1.1653,0.985,1,2,23,1,1,9,"low"
0.19,1.4563,0.892,1,1,23,1,1,9,"high"
0.189,2.092,0.651,1,1,23,1,1,9,"low"
0.157,2.1036,0.709,1,2,23,1,1,9,"low"
0.163,1.1927,0.623,1,1,23,1,1,9,"low"
0.255,0.448,1.222,1,0,23,1,1,9,"low"
0.169,1.4263,0.916,1,2,23,1,1,9,"high"
0.194,2.2973,0.964,1,0,23,1,1,9,"high"
0.171,1.1987,0.711,1,1,23,1,1,9,"low"
0.209,1.7321,0.805,1,0,23,1,1,9,"low"
0.151,1.6191,0.874,1,0,23,1,1,9,"high"
0.244,3.3079,0.722,1,0,23,1,1,9,"high"
0.162,1.9342,0.709,1,2,23,1,1,9,"high"
0.213,-0.4761,1.172,0,0,23,1,1,9,"high"
0.229,0.8413,0.872,1,0,23,1,1,9,"high"
0.172,0.8262,0.501,1,2,23,1,1,9,"low"
0.159,0.8531,0.772,1,2,23,1,1,9,"high"
0.166,1.26,0.765,1,1,23,1,1,9,"high"
0.164,1.3683,0.793,0,1,23,1,1,9,"high"
0.165,1.1052,1.315,1,1,23,1,1,9,"low"
0.2,1.4383,0.699,0,1,23,1,1,9,"high"
0.163,0.9674,0.96,0,2,23,1,1,9,"low"
0.241,2.6296,1.133,0,0,23,1,1,9,"high"
0.196,2.0987,0.972,0,2,23,1,1,9,"high"
0.173,1.491,0.732,1,1,23,1,1,9,"low"
